"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-58","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-70","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-57","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-54","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
"dp4","0101","b4:43:26:5c:d4:c4","-68","2442","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:2f","-59","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-53","2442"
